reach_time,algo_time,percentage
41.7717,2218.2240,0.0188
41.7717,2226.1545,0.0188
41.7717,2233.9056,0.0187
41.7717,2241.9234,0.0186
41.7717,2242.2409,0.0186
41.7718,2242.4891,0.0186
41.7718,2249.4663,0.0186
41.7718,2249.6871,0.0186
41.7718,2249.9028,0.0186
41.7718,2250.2144,0.0186
41.7719,2268.1324,0.0184
41.7719,2275.1721,0.0184
41.7719,2282.5023,0.0183
41.7719,2291.0704,0.0182
41.7719,2301.3114,0.0182
41.7719,2301.5405,0.0181
41.7720,2316.6559,0.0180
41.7720,2324.5319,0.0180
41.7720,2324.7680,0.0180
41.7720,2325.0035,0.0180
41.7720,2325.2279,0.0180
41.7721,2333.6530,0.0179
41.7721,2343.5084,0.0178
41.7721,2351.3493,0.0178
41.7721,2351.5873,0.0178
41.7721,2351.8248,0.0178
41.7721,2352.2594,0.0178
41.7721,2352.4834,0.0178
41.7722,2360.8475,0.0177
41.7722,2361.0710,0.0177
41.7722,2361.7291,0.0177
41.7722,2369.7261,0.0176
41.7722,2370.1845,0.0176
41.7722,2378.6863,0.0176
41.7723,2379.1385,0.0176
41.7723,2388.5942,0.0175
41.7723,2397.0723,0.0174
41.7723,2397.5532,0.0174
41.7723,2398.5791,0.0174
41.7723,2406.0267,0.0174
41.7724,2406.2703,0.0174
41.7724,2413.2546,0.0173
41.7724,2413.4920,0.0173
41.7724,2421.0569,0.0173
41.7724,2430.1027,0.0172
41.7724,2438.5438,0.0171
41.7725,2446.4863,0.0171
41.7725,2446.7331,0.0171
41.7725,2454.2249,0.0170
41.7725,2462.3998,0.0170
41.7725,2462.8890,0.0170
41.7726,2463.1133,0.0170
41.7726,2463.5652,0.0170
41.7726,2473.5057,0.0169
41.7726,2481.1873,0.0168
41.7726,2481.7559,0.0168
41.7726,2490.0317,0.0168
41.7727,2506.1874,0.0167
41.7727,2506.4354,0.0167
41.7727,2506.6903,0.0167
41.7727,2516.4785,0.0166
41.7727,2516.7087,0.0166
41.7727,2516.9417,0.0166
41.7728,2517.1715,0.0166
41.7728,2524.6124,0.0165
41.7728,2532.1183,0.0165
41.7728,2532.8500,0.0165
41.7728,2533.3093,0.0165
41.7728,2541.5586,0.0164
41.7729,2541.7907,0.0164
41.7729,2556.8940,0.0163
41.7729,2557.1544,0.0163
41.7729,2557.4087,0.0163
41.7729,2564.1663,0.0163
41.7729,2564.4014,0.0163
41.7730,2572.9931,0.0162
41.7730,2580.7507,0.0162
41.7730,2581.0068,0.0162
41.7730,2589.1080,0.0161
41.7730,2598.6415,0.0161
41.7730,2605.9014,0.0160
41.7731,2606.1597,0.0160
41.7731,2606.5202,0.0160
41.7731,2614.4625,0.0160
41.7731,2614.7215,0.0160
41.7731,2621.6214,0.0159
41.7732,2622.1448,0.0159
41.7732,2622.3845,0.0159
41.7732,2622.6253,0.0159
41.7732,2629.6128,0.0159
41.7732,2639.8146,0.0158
41.7732,2640.0740,0.0158
41.7733,2655.0926,0.0157
41.7733,2655.5924,0.0157
41.7733,2655.8325,0.0157
41.7733,2664.0612,0.0157
41.7733,2671.1385,0.0156
41.7733,2671.6612,0.0156
41.7734,2672.7260,0.0156
41.7734,2672.9693,0.0156
41.7734,2690.2616,0.0155
41.7734,2690.5241,0.0155
41.7734,2705.0232,0.0154
41.7734,2712.3631,0.0154
41.7735,2712.6286,0.0154
41.7735,2722.1380,0.0153
41.7735,2729.2147,0.0153
41.7735,2736.7867,0.0153
41.7735,2737.0348,0.0153
41.7735,2737.2833,0.0153
41.7736,2745.4268,0.0152
41.7736,2745.6968,0.0152
41.7736,2752.5484,0.0152
41.7736,2785.6307,0.0150
41.7736,2792.2579,0.0150
41.7737,2793.0215,0.0150
41.7737,2802.1955,0.0149
41.7737,2809.7223,0.0149
41.7737,2810.2715,0.0149
41.7737,2818.2758,0.0148
41.7737,2826.9791,0.0148
41.7738,2827.2515,0.0148
41.7738,2835.3188,0.0147
41.7738,2835.5956,0.0147
