reach_time,algo_time,percentage
0.0066,1452.3743,0.0000
0.0066,1459.6987,0.0000
0.0066,1459.9303,0.0000
0.0067,1460.2204,0.0000
0.0067,1460.4522,0.0000
0.0067,1460.6845,0.0000
0.0067,1468.6224,0.0000
0.0067,1469.1106,0.0000
0.0068,1469.3282,0.0000
0.0068,1479.4801,0.0000
0.0068,1479.7607,0.0000
0.0068,1488.1553,0.0000
0.0068,1488.7915,0.0000
0.0069,1496.1626,0.0000
0.0069,1503.2860,0.0000
0.0069,1503.4931,0.0000
0.0069,1503.7109,0.0000
0.0069,1503.9321,0.0000
0.0069,1511.7494,0.0000
0.0070,1512.8178,0.0000
0.0070,1523.3121,0.0000
0.0070,1523.9153,0.0000
0.0070,1524.3589,0.0000
0.0070,1531.8667,0.0000
0.0071,1532.6179,0.0000
0.0071,1532.8332,0.0000
0.0071,1539.9802,0.0000
0.0071,1540.1976,0.0000
0.0071,1548.7310,0.0000
0.0071,1557.1414,0.0000
0.0072,1567.5576,0.0000
0.0072,1567.7764,0.0000
0.0072,1568.3078,0.0000
0.0072,1575.3106,0.0000
0.0072,1575.5269,0.0000
0.0073,1575.7459,0.0000
0.0073,1583.7557,0.0000
0.0073,1583.9267,0.0000
0.0073,1592.6514,0.0000
0.0073,1593.0461,0.0000
0.0073,1593.2175,0.0000
0.0074,1593.4383,0.0000
0.0074,1593.6611,0.0000
0.0074,1593.8347,0.0000
0.0074,1594.0144,0.0000
0.0074,1594.1860,0.0000
0.0075,1601.7395,0.0000
0.0075,1602.3828,0.0000
0.0075,1612.5381,0.0000
0.0075,1612.7667,0.0000
0.0075,1628.7909,0.0000
0.0075,1629.0199,0.0000
0.0076,1629.5403,0.0000
0.0076,1629.7172,0.0000
0.0076,1637.6922,0.0000
0.0076,1638.0246,0.0000
0.0076,1638.2481,0.0000
0.0077,1638.4800,0.0000
0.0077,1646.0430,0.0000
0.0077,1646.3963,0.0000
0.0077,1657.5198,0.0000
0.0077,1665.9841,0.0000
0.0078,1666.3664,0.0000
0.0078,1666.5437,0.0000
0.0078,1666.7282,0.0000
0.0078,1675.0253,0.0000
0.0078,1675.4500,0.0000
0.0078,1682.7068,0.0000
0.0079,1682.9373,0.0000
0.0079,1691.0885,0.0000
0.0079,1692.0150,0.0000
0.0079,1703.2147,0.0000
0.0079,1711.4679,0.0000
0.0080,1711.6529,0.0000
0.0080,1712.0165,0.0000
0.0080,1712.1961,0.0000
0.0080,1728.1398,0.0000
0.0080,1728.7343,0.0000
0.0080,1728.9183,0.0000
0.0081,1729.3760,0.0000
0.0081,1737.2897,0.0000
0.0081,1738.6486,0.0000
0.0081,1748.6732,0.0000
0.0081,1749.3177,0.0000
0.0082,1756.5071,0.0000
0.0082,1773.6267,0.0000
0.0082,1773.8152,0.0000
0.0082,1773.9985,0.0000
0.0082,1774.4528,0.0000
0.0082,1781.6908,0.0000
0.0083,1782.1360,0.0000
0.0083,1792.4049,0.0000
0.0083,1793.1467,0.0000
0.0083,1802.3749,0.0000
0.0083,1809.4697,0.0000
0.0084,1810.1975,0.0000
0.0084,1817.8525,0.0000
0.0084,1818.3795,0.0000
0.0084,1825.8044,0.0000
0.0084,1837.0244,0.0000
0.0085,1837.5070,0.0000
0.0085,1837.7530,0.0000
0.0085,1845.6151,0.0000
0.0085,1854.0714,0.0000
0.0085,1861.0938,0.0000
0.0086,1861.4079,0.0000
0.0086,1869.3165,0.0000
0.0086,1869.7502,0.0000
0.0086,1882.4680,0.0000
0.0086,1882.7076,0.0000
0.0086,1891.7156,0.0000
0.0087,1891.9004,0.0000
0.0087,1900.4108,0.0000
0.0087,1909.0621,0.0000
0.0087,1909.3106,0.0000
0.0087,1918.3171,0.0000
0.0087,1918.5671,0.0000
0.0088,1928.4438,0.0000
0.0088,1929.1613,0.0000
0.0088,1945.8481,0.0000
0.0088,1955.1798,0.0000
0.0088,1956.4213,0.0000
0.0089,1964.6006,0.0000
0.0089,1964.8493,0.0000
0.0089,1975.6357,0.0000
0.0089,1975.8884,0.0000
0.0089,1983.9632,0.0000
0.0089,1984.2123,0.0000
0.0090,1984.4107,0.0000
0.0090,1984.6076,0.0000
0.0090,1993.1001,0.0000
0.0090,1993.7883,0.0000
0.0090,1994.0465,0.0000
0.0091,2001.8266,0.0000
0.0091,2002.2957,0.0000
0.0091,2002.6601,0.0000
0.0091,2010.6661,0.0000
0.0091,2011.1718,0.0000
0.0092,2011.3714,0.0000
0.0092,2011.5752,0.0000
0.0092,2022.5809,0.0000
0.0092,2030.7507,0.0000
0.0092,2038.3932,0.0000
0.0093,2038.6478,0.0000
0.0093,2038.9077,0.0000
0.0093,2046.8252,0.0000
0.0093,2047.0813,0.0000
0.0093,2047.2862,0.0000
0.0093,2056.7480,0.0000
0.0094,2056.9502,0.0000
0.0094,2057.4306,0.0000
0.0094,2068.4762,0.0000
0.0094,2068.7316,0.0000
0.0094,2069.1167,0.0000
0.0095,2077.3681,0.0000
0.0095,2077.6249,0.0000
0.0095,2077.8262,0.0000
0.0095,2078.0295,0.0000
0.0095,2078.4412,0.0000
0.0095,2086.4497,0.0000
0.0096,2086.8764,0.0000
0.0096,2087.2166,0.0000
0.0096,2095.4003,0.0000
0.0096,2096.1158,0.0000
0.0096,2096.4111,0.0000
0.0097,2104.3254,0.0000
0.0097,2104.7213,0.0000
0.0097,2104.9194,0.0000
0.0097,2115.0582,0.0000
0.0097,2115.3347,0.0000
0.0098,2115.7937,0.0000
0.0098,2115.9977,0.0000
0.0098,2124.5981,0.0000
0.0098,2125.2228,0.0000
0.0098,2133.9764,0.0000
0.0099,2142.0327,0.0000
0.0099,2142.2966,0.0000
0.0099,2143.1275,0.0000
0.0099,2150.9498,0.0000
0.0099,2162.1458,0.0000
0.0099,2162.3438,0.0000
0.0100,2170.9131,0.0000
0.0100,2171.1772,0.0000
0.0100,2171.4421,0.0000
0.0100,2178.3725,0.0000
0.0100,2178.5900,0.0000
0.0101,2178.8008,0.0000
0.0101,2179.2283,0.0000
0.0101,2187.3190,0.0000
0.0101,2195.8924,0.0000
0.0101,2196.1626,0.0000
0.0101,2196.4269,0.0000
0.0102,2196.7273,0.0000
0.0102,2207.9555,0.0000
0.0102,2208.3207,0.0000
0.0102,2208.9579,0.0000
0.0103,2217.6868,0.0000
0.0103,2217.8987,0.0000
0.0103,2218.1135,0.0000
0.0103,2226.2815,0.0000
0.0103,2226.9278,0.0000
0.0103,2235.5813,0.0000
0.0104,2235.7937,0.0000
0.0104,2236.0675,0.0000
0.0104,2236.6001,0.0000
0.0104,2245.8388,0.0000
0.0104,2246.8465,0.0000
0.0105,2247.0661,0.0000
0.0105,2257.8244,0.0000
0.0105,2258.2864,0.0000
0.0105,2258.8208,0.0000
0.0105,2266.2078,0.0000
0.0106,2267.6729,0.0000
0.0106,2276.2516,0.0000
0.0106,2276.6863,0.0000
0.0106,2285.1340,0.0000
0.0106,2285.5126,0.0000
0.0107,2294.3893,0.0000
0.0107,2294.6144,0.0000
0.0107,2295.0195,0.0000
0.0107,2306.7390,0.0000
0.0107,2307.0102,0.0000
0.0108,2315.9721,0.0000
0.0108,2324.4230,0.0000
0.0108,2324.7155,0.0000
0.0108,2325.0028,0.0000
0.0108,2325.4361,0.0000
0.0109,2332.6305,0.0000
0.0109,2332.9054,0.0000
0.0109,2340.8794,0.0000
0.0109,2341.3162,0.0000
0.0109,2341.6605,0.0000
0.0109,2341.9318,0.0000
0.0110,2352.1812,0.0000
0.0110,2360.7872,0.0000
0.0110,2361.2337,0.0000
0.0110,2369.3927,0.0000
0.0110,2369.7593,0.0000
0.0111,2370.0612,0.0000
0.0111,2370.2828,0.0000
0.0111,2370.7291,0.0000
0.0111,2378.7989,0.0000
0.0111,2379.7497,0.0000
0.0112,2379.9747,0.0000
0.0112,2380.4199,0.0000
0.0112,2400.3444,0.0000
0.0112,2408.5697,0.0000
0.0112,2408.7975,0.0000
0.0112,2409.0226,0.0000
0.0113,2409.6723,0.0000
0.0113,2417.5227,0.0000
0.0113,2418.2700,0.0000
0.0113,2426.1419,0.0000
0.0113,2426.4492,0.0000
0.0114,2433.8856,0.0000
0.0114,2445.6946,0.0000
0.0114,2446.2524,0.0000
0.0114,2447.4202,0.0000
0.0114,2455.1605,0.0000
0.0114,2464.5019,0.0000
0.0115,2464.7309,0.0000
0.0115,2465.0483,0.0000
0.0115,2472.9666,0.0000
0.0115,2473.7145,0.0000
0.0115,2482.3572,0.0000
0.0116,2482.9016,0.0000
0.0116,2483.1300,0.0000
0.0116,2483.3598,0.0000
0.0116,2483.8346,0.0000
0.0116,2494.3915,0.0000
0.0117,2494.8555,0.0000
0.0117,2503.2845,0.0000
0.0117,2503.9098,0.0000
0.0117,2504.1399,0.0000
0.0117,2504.3715,0.0000
0.0117,2512.5568,0.0000
0.0118,2512.9862,0.0000
0.0118,2520.6561,0.0000
0.0118,2520.8877,0.0000
0.0118,2521.1218,0.0000
0.0118,2521.3565,0.0000
0.0119,2528.3452,0.0000
0.0119,2528.6222,0.0000
0.0119,2540.3398,0.0000
0.0119,2548.2504,0.0000
0.0119,2549.0019,0.0000
0.0120,2557.3188,0.0000
0.0120,2557.8717,0.0000
0.0120,2558.1601,0.0000
0.0120,2558.4538,0.0000
0.0120,2565.3581,0.0000
0.0121,2566.4243,0.0000
0.0121,2566.6751,0.0000
0.0121,2566.9161,0.0000
0.0121,2567.1569,0.0000
0.0121,2575.1078,0.0000
0.0121,2586.7965,0.0000
0.0122,2587.0378,0.0000
0.0122,2587.5103,0.0000
0.0122,2587.8960,0.0000
0.0122,2596.2239,0.0000
0.0122,2596.4549,0.0000
0.0123,2596.6857,0.0000
0.0123,2605.0044,0.0000
0.0123,2612.9268,0.0000
0.0123,2613.2206,0.0000
0.0123,2613.5066,0.0000
0.0123,2613.7967,0.0000
0.0124,2633.2105,0.0000
0.0124,2633.4519,0.0000
0.0124,2633.6986,0.0000
0.0124,2633.9372,0.0000
0.0124,2642.0953,0.0000
0.0124,2642.8392,0.0000
0.0125,2651.9842,0.0000
0.0125,2652.2235,0.0000
0.0125,2652.4643,0.0000
0.0125,2660.1883,0.0000
0.0125,2661.1028,0.0000
0.0126,2661.3434,0.0000
0.0126,2661.5872,0.0000
0.0126,2668.2278,0.0000
0.0126,2668.7092,0.0000
0.0126,2669.3909,0.0000
0.0126,2669.7380,0.0000
0.0127,2681.1818,0.0000
0.0127,2682.0464,0.0000
0.0127,2692.0571,0.0000
0.0127,2699.5386,0.0000
0.0127,2700.1111,0.0000
0.0128,2700.5951,0.0000
0.0128,2700.8384,0.0000
0.0128,2709.6491,0.0000
0.0128,2710.3653,0.0000
0.0128,2719.0237,0.0000
0.0129,2719.3213,0.0000
0.0129,2719.6699,0.0000
0.0129,2730.9707,0.0000
0.0129,2731.4577,0.0000
0.0129,2739.6457,0.0000
0.0129,2740.2382,0.0000
0.0130,2740.7305,0.0000
0.0130,2740.9739,0.0000
0.0130,2741.4349,0.0000
0.0130,2749.5201,0.0000
0.0130,2749.8233,0.0000
0.0131,2758.6761,0.0000
0.0131,2759.1120,0.0000
0.0131,2759.8268,0.0000
0.0131,2767.9910,0.0000
0.0131,2778.4632,0.0000
0.0132,2778.8122,0.0000
0.0132,2779.7470,0.0000
0.0132,2788.3610,0.0000
0.0132,2788.6090,0.0000
0.0132,2789.1166,0.0000
0.0132,2796.8940,0.0000
0.0133,2797.2643,0.0000
0.0133,2797.6317,0.0000
0.0133,2814.4555,0.0000
0.0133,2824.4876,0.0000
0.0133,2825.5027,0.0000
0.0134,2834.1377,0.0000
0.0134,2834.3903,0.0000
0.0134,2834.6436,0.0000
0.0134,2834.8929,0.0000
0.0134,2842.3700,0.0000
0.0134,2842.6795,0.0000
0.0135,2842.9847,0.0000
0.0135,2843.2909,0.0000
0.0135,2851.4954,0.0000
0.0135,2860.7474,0.0000
0.0135,2861.0581,0.0000
0.0136,2872.4677,0.0000
0.0136,2872.7695,0.0000
0.0136,2873.0791,0.0000
0.0136,2881.1376,0.0000
0.0136,2889.8873,0.0000
0.0136,2890.6225,0.0000
0.0137,2891.0654,0.0000
0.0137,2899.0595,0.0000
0.0137,2899.6222,0.0000
0.0137,2900.1025,0.0000
0.0137,2908.5782,0.0000
0.0138,2908.8867,0.0000
0.0138,2909.1435,0.0000
0.0138,2909.4053,0.0000
0.0138,2909.8881,0.0000
0.0138,2920.8504,0.0000
0.0139,2921.1592,0.0000
0.0139,2929.5618,0.0000
0.0139,2929.8289,0.0000
0.0139,2930.7763,0.0000
0.0139,2939.1692,0.0000
